group,policy,representation,target_budget,budget,rows,simulated_second_calls,C,D,C_minus_D,tn,fp,fn,tp,effective_budget,call_rate,mean_delta,malicious_recall,false_positive_rate
benign:Skype,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,738,0,0,0,1294,706,0,0,1.369,0.369,0.0,,0.353
benign:Skype,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,1453,0,0,0,1294,706,0,0,1.7265000000000001,0.7265,0.0,,0.353
benign:Skype,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,1453,0,0,0,1294,706,0,0,1.7265000000000001,0.7265,0.0,,0.353
benign:Skype,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,1453,0,0,0,1294,706,0,0,1.7265000000000001,0.7265,0.0,,0.353
benign:Weibo,all_average,frozen_rule,1.0,1.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,all_average,frozen_rule,1.1,1.1,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,all_average,frozen_rule,1.25,1.25,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,all_average,frozen_rule,1.5,1.5,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,all_average,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,confidence_budget,frozen_rule,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,confidence_budget,frozen_rule,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,confidence_budget,frozen_rule,1.5,1.5,2000,4,0,0,0,2000,0,0,0,1.002,0.002,0.0,,0.0
benign:Weibo,confidence_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,first_stats,frozen_rule,1.0,1.0,2000,0,0,12,-12,1988,12,0,0,1.0,0.0,-0.006,,0.006
benign:Weibo,first_stats,frozen_rule,1.1,1.1,2000,0,0,12,-12,1988,12,0,0,1.0,0.0,-0.006,,0.006
benign:Weibo,first_stats,frozen_rule,1.25,1.25,2000,0,0,12,-12,1988,12,0,0,1.0,0.0,-0.006,,0.006
benign:Weibo,first_stats,frozen_rule,1.5,1.5,2000,0,0,12,-12,1988,12,0,0,1.0,0.0,-0.006,,0.006
benign:Weibo,first_stats,frozen_rule,2.0,2.0,2000,0,0,12,-12,1988,12,0,0,1.0,0.0,-0.006,,0.006
benign:Weibo,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,hashrandom_budget,frozen_rule,1.1,1.1,2000,187,0,0,0,2000,0,0,0,1.0935,0.0935,0.0,,0.0
benign:Weibo,hashrandom_budget,frozen_rule,1.25,1.25,2000,497,0,0,0,2000,0,0,0,1.2485,0.2485,0.0,,0.0
benign:Weibo,hashrandom_budget,frozen_rule,1.5,1.5,2000,1031,0,0,0,2000,0,0,0,1.5154999999999998,0.5155,0.0,,0.0
benign:Weibo,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,1,0,0,0,2000,0,0,0,1.0005,0.0005,0.0,,0.0
benign:Weibo,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,1,0,0,0,2000,0,0,0,1.0005,0.0005,0.0,,0.0
benign:Weibo,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,683,0,0,0,2000,0,0,0,1.3415,0.3415,0.0,,0.0
benign:Weibo,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,4,0,0,0,2000,0,0,0,1.002,0.002,0.0,,0.0
benign:Weibo,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,302,0,0,0,2000,0,0,0,1.151,0.151,0.0,,0.0
benign:Weibo,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,3,0,0,0,2000,0,0,0,1.0015,0.0015,0.0,,0.0
benign:Weibo,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,342,0,0,0,2000,0,0,0,1.171,0.171,0.0,,0.0
benign:Weibo,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,978,0,0,0,2000,0,0,0,1.4889999999999999,0.489,0.0,,0.0
benign:Weibo,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,1996,0,0,0,2000,0,0,0,1.998,0.998,0.0,,0.0
benign:Weibo,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Weibo,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,108,0,0,0,2000,0,0,0,1.054,0.054,0.0,,0.0
benign:Weibo,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Weibo,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:WorldOfWarcraft,all_average,frozen_rule,1.0,1.0,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,all_average,frozen_rule,1.1,1.1,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,all_average,frozen_rule,1.25,1.25,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,all_average,frozen_rule,1.5,1.5,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,all_average,frozen_rule,2.0,2.0,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,confidence_budget,frozen_rule,1.1,1.1,2000,109,0,0,0,1993,7,0,0,1.0545,0.0545,0.0,,0.0035
benign:WorldOfWarcraft,confidence_budget,frozen_rule,1.25,1.25,2000,1309,0,0,0,1993,7,0,0,1.6545,0.6545,0.0,,0.0035
benign:WorldOfWarcraft,confidence_budget,frozen_rule,1.5,1.5,2000,1995,0,0,0,1993,7,0,0,1.9975,0.9975,0.0,,0.0035
benign:WorldOfWarcraft,confidence_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,first_stats,frozen_rule,1.0,1.0,2000,0,0,1947,-1947,46,1954,0,0,1.0,0.0,-0.9735,,0.977
benign:WorldOfWarcraft,first_stats,frozen_rule,1.1,1.1,2000,0,0,1947,-1947,46,1954,0,0,1.0,0.0,-0.9735,,0.977
benign:WorldOfWarcraft,first_stats,frozen_rule,1.25,1.25,2000,0,0,1947,-1947,46,1954,0,0,1.0,0.0,-0.9735,,0.977
benign:WorldOfWarcraft,first_stats,frozen_rule,1.5,1.5,2000,0,0,1947,-1947,46,1954,0,0,1.0,0.0,-0.9735,,0.977
benign:WorldOfWarcraft,first_stats,frozen_rule,2.0,2.0,2000,0,0,1947,-1947,46,1954,0,0,1.0,0.0,-0.9735,,0.977
benign:WorldOfWarcraft,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,hashrandom_budget,frozen_rule,1.1,1.1,2000,187,0,0,0,1993,7,0,0,1.0935,0.0935,0.0,,0.0035
benign:WorldOfWarcraft,hashrandom_budget,frozen_rule,1.25,1.25,2000,476,0,0,0,1993,7,0,0,1.238,0.238,0.0,,0.0035
benign:WorldOfWarcraft,hashrandom_budget,frozen_rule,1.5,1.5,2000,984,0,0,0,1993,7,0,0,1.492,0.492,0.0,,0.0035
benign:WorldOfWarcraft,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,7,0,0,0,1993,7,0,0,1.0035,0.0035,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,1835,0,0,0,1993,7,0,0,1.9175,0.9175,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,21,0,0,0,1993,7,0,0,1.0105,0.0105,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,151,0,0,0,1993,7,0,0,1.0755,0.0755,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,1991,0,0,0,1993,7,0,0,1.9955,0.9955,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,27,0,0,0,1993,7,0,0,1.0135,0.0135,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,324,0,0,0,1993,7,0,0,1.162,0.162,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,991,0,0,0,1993,7,0,0,1.4955,0.4955,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,1993,0,0,0,1993,7,0,0,1.9965000000000002,0.9965,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,1993,7,0,0,2.0,1.0,0.0,,0.0035
benign:WorldOfWarcraft,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,0,0,0,0,1993,7,0,0,1.0,0.0,0.0,,0.0035
malware:Cridex,all_average,frozen_rule,1.0,1.0,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,all_average,frozen_rule,1.1,1.1,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,all_average,frozen_rule,1.25,1.25,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,all_average,frozen_rule,1.5,1.5,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,all_average,frozen_rule,2.0,2.0,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,confidence_budget,frozen_rule,1.1,1.1,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,confidence_budget,frozen_rule,1.25,1.25,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,confidence_budget,frozen_rule,1.5,1.5,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,confidence_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,first_stats,frozen_rule,1.0,1.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,first_stats,frozen_rule,1.1,1.1,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,first_stats,frozen_rule,1.25,1.25,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,first_stats,frozen_rule,1.5,1.5,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,first_stats,frozen_rule,2.0,2.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,hashrandom_budget,frozen_rule,1.1,1.1,2000,207,0,0,0,0,0,0,2000,1.1035,0.1035,0.0,1.0,
malware:Cridex,hashrandom_budget,frozen_rule,1.25,1.25,2000,518,0,0,0,0,0,0,2000,1.259,0.259,0.0,1.0,
malware:Cridex,hashrandom_budget,frozen_rule,1.5,1.5,2000,1003,0,0,0,0,0,0,2000,1.5015,0.5015,0.0,1.0,
malware:Cridex,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,297,0,0,0,0,0,0,2000,1.1485,0.1485,0.0,1.0,
malware:Cridex,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,1253,0,0,0,0,0,0,2000,1.6265,0.6265,0.0,1.0,
malware:Cridex,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,1121,0,0,0,0,0,0,2000,1.5605,0.5605,0.0,1.0,
malware:Cridex,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,88,0,0,0,0,0,0,2000,1.044,0.044,0.0,1.0,
malware:Cridex,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,1064,0,0,0,0,0,0,2000,1.532,0.532,0.0,1.0,
malware:Cridex,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,248,0,0,0,0,0,0,2000,1.124,0.124,0.0,1.0,
malware:Cridex,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,900,0,0,0,0,0,0,2000,1.45,0.45,0.0,1.0,
malware:Cridex,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,1986,0,0,0,0,0,0,2000,1.9929999999999999,0.993,0.0,1.0,
malware:Cridex,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Cridex,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,277,0,0,0,0,0,0,2000,1.1385,0.1385,0.0,1.0,
malware:Cridex,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,1372,0,0,0,0,0,0,2000,1.686,0.686,0.0,1.0,
malware:Cridex,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,0,0,0,2000,2.0,1.0,0.0,1.0,
malware:Cridex,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,0,0,0,0,0,0,0,2000,1.0,0.0,0.0,1.0,
malware:Geodo,all_average,frozen_rule,1.0,1.0,2000,2000,0,0,0,0,0,3,1997,2.0,1.0,0.0,0.9985,
malware:Geodo,all_average,frozen_rule,1.1,1.1,2000,2000,0,0,0,0,0,3,1997,2.0,1.0,0.0,0.9985,
malware:Geodo,all_average,frozen_rule,1.25,1.25,2000,2000,0,0,0,0,0,3,1997,2.0,1.0,0.0,0.9985,
malware:Geodo,all_average,frozen_rule,1.5,1.5,2000,2000,0,0,0,0,0,3,1997,2.0,1.0,0.0,0.9985,
malware:Geodo,all_average,frozen_rule,2.0,2.0,2000,2000,0,0,0,0,0,3,1997,2.0,1.0,0.0,0.9985,
malware:Geodo,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,0,0,3,1997,1.0,0.0,0.0,0.9985,
malware:Geodo,confidence_budget,frozen_rule,1.1,1.1,2000,162,0,0,0,0,0,3,1997,1.081,0.081,0.0,0.9985,
malware:Geodo,confidence_budget,frozen_rule,1.25,1.25,2000,436,0,0,0,0,0,3,1997,1.218,0.218,0.0,0.9985,
malware:Geodo,confidence_budget,frozen_rule,1.5,1.5,2000,1201,0,0,0,0,0,3,1997,1.6005,0.6005,0.0,0.9985,
malware:Geodo,confidence_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,0,0,3,1997,2.0,1.0,0.0,0.9985,
malware:Geodo,first_stats,frozen_rule,1.0,1.0,2000,0,0,75,-75,0,0,78,1922,1.0,0.0,-0.0375,0.961,
malware:Geodo,first_stats,frozen_rule,1.1,1.1,2000,0,0,75,-75,0,0,78,1922,1.0,0.0,-0.0375,0.961,
malware:Geodo,first_stats,frozen_rule,1.25,1.25,2000,0,0,75,-75,0,0,78,1922,1.0,0.0,-0.0375,0.961,
malware:Geodo,first_stats,frozen_rule,1.5,1.5,2000,0,0,75,-75,0,0,78,1922,1.0,0.0,-0.0375,0.961,
malware:Geodo,first_stats,frozen_rule,2.0,2.0,2000,0,0,75,-75,0,0,78,1922,1.0,0.0,-0.0375,0.961,
malware:Geodo,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,0,0,3,1997,1.0,0.0,0.0,0.9985,
malware:Geodo,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,0,0,3,1997,1.0,0.0,0.0,0.9985,
